measure,location,sex,year,val,upper,lower
incidence_per_1000_uninfected,NGA,SEX_BTSX,2006,1.1,1.3,1.0
incidence_per_1000_uninfected,MDG,SEX_BTSX,2024,0.51,0.69,0.38
incidence_per_1000_uninfected,STP,SEX_FMLE,2023,,,
incidence_per_1000_uninfected,COD,SEX_FMLE,1993,2.0,2.6,1.5
incidence_per_1000_uninfected,MDG,SEX_BTSX,1994,0.1,0.1,0.01
incidence_per_1000_uninfected,COD,SEX_BTSX,2010,0.56,0.71,0.45
incidence_per_1000_uninfected,NAM,SEX_MLE,2018,1.9,2.5,1.5
incidence_per_1000_uninfected,TGO,SEX_MLE,2023,0.29,0.45,0.18
incidence_per_1000_uninfected,LSO,SEX_MLE,1995,19.4,23.6,16.2
incidence_per_1000_uninfected,GHA,SEX_MLE,2015,0.58,0.75,0.47
incidence_per_1000_uninfected,CMR,SEX_BTSX,2005,3.0,3.4,2.7
incidence_per_1000_uninfected,SLE,SEX_FMLE,2001,1.4,1.6,1.2
incidence_per_1000_uninfected,GHA,SEX_FMLE,2003,1.6,1.9,1.4
incidence_per_1000_uninfected,MOZ,SEX_FMLE,2002,10.2,11.4,9.2
incidence_per_1000_uninfected,ZMB,SEX_BTSX,2011,4.9,5.6,4.5
incidence_per_1000_uninfected,GNQ,SEX_MLE,2012,,,
incidence_per_1000_uninfected,SSD,SEX_MLE,2012,1.0,1.3,0.77
incidence_per_1000_uninfected,BDI,SEX_MLE,1992,3.6,4.7,2.8
incidence_per_1000_uninfected,TCD,SEX_FMLE,2006,1.0,1.3,0.82
incidence_per_1000_uninfected,NAM,SEX_FMLE,2002,11.8,13.2,10.7
incidence_per_1000_uninfected,ZAF,SEX_FMLE,2024,4.0,4.5,3.6
incidence_per_1000_uninfected,ZAF,SEX_FMLE,2023,4.2,4.7,3.7
incidence_per_1000_uninfected,TGO,SEX_MLE,2011,0.68,0.93,0.5
incidence_per_1000_uninfected,GHA,SEX_MLE,2016,0.54,0.72,0.43
incidence_per_1000_uninfected,LSO,SEX_MLE,1998,17.7,20.6,15.1
incidence_per_1000_uninfected,UGA,SEX_BTSX,2009,3.6,4.1,3.3
incidence_per_1000_uninfected,RWA,SEX_MLE,2006,1.6,1.9,1.4
incidence_per_1000_uninfected,MUS,SEX_BTSX,2000,,,
incidence_per_1000_uninfected,GHA,SEX_MLE,2010,0.75,0.96,0.61
incidence_per_1000_uninfected,GAB,SEX_BTSX,2013,1.5,2.1,1.1
incidence_per_1000_uninfected,NGA,SEX_MLE,2019,0.33,0.43,0.27
incidence_per_1000_uninfected,LSO,SEX_BTSX,2020,3.7,4.9,2.9
incidence_per_1000_uninfected,AGO,SEX_MLE,2011,0.84,0.98,0.72
incidence_per_1000_uninfected,DZA,SEX_FMLE,2007,0.1,0.1,0.1
incidence_per_1000_uninfected,COM,SEX_BTSX,2021,0.1,0.1,0.01
incidence_per_1000_uninfected,ERI,SEX_MLE,1996,1.2,1.7,0.89
incidence_per_1000_uninfected,MWI,SEX_BTSX,2013,3.2,3.7,3.0
incidence_per_1000_uninfected,NGA,SEX_FMLE,2005,1.4,1.6,1.2
incidence_per_1000_uninfected,SYC,SEX_MLE,2013,,,
incidence_per_1000_uninfected,TZA,SEX_BTSX,2008,2.1,2.4,1.9
incidence_per_1000_uninfected,CMR,SEX_MLE,1998,4.4,5.2,3.8
incidence_per_1000_uninfected,ZMB,SEX_MLE,2016,3.7,4.3,3.4
incidence_per_1000_uninfected,BWA,SEX_BTSX,1998,22.0,24.0,20.2
incidence_per_1000_uninfected,NAM,SEX_BTSX,2002,10.4,11.7,9.5
incidence_per_1000_uninfected,UGA,SEX_FMLE,2011,3.6,4.1,3.3
incidence_per_1000_uninfected,CIV,SEX_MLE,2009,1.1,1.4,0.85
incidence_per_1000_uninfected,SYC,SEX_MLE,1999,,,
incidence_per_1000_uninfected,MOZ,SEX_BTSX,2017,5.1,5.9,4.5
incidence_per_1000_uninfected,TZA,SEX_MLE,2019,1.1,1.3,0.93
incidence_per_1000_uninfected,SEN,SEX_MLE,2013,0.13,0.16,0.11
incidence_per_1000_uninfected,SWZ,SEX_BTSX,2021,5.4,6.7,4.4
incidence_per_1000_uninfected,NGA,SEX_MLE,2003,1.2,1.5,1.1
incidence_per_1000_uninfected,MWI,SEX_FMLE,2002,8.7,9.8,8.0
incidence_per_1000_uninfected,SYC,SEX_BTSX,2004,,,
incidence_per_1000_uninfected,BFA,SEX_FMLE,2019,0.16,0.23,0.12
incidence_per_1000_uninfected,BWA,SEX_BTSX,1994,25.8,27.9,23.9
incidence_per_1000_uninfected,LBR,SEX_FMLE,1991,,,
incidence_per_1000_uninfected,ERI,SEX_MLE,2001,0.7,0.96,0.51
incidence_per_1000_uninfected,SEN,SEX_BTSX,2014,0.11,0.13,0.1
incidence_per_1000_uninfected,MRT,SEX_FMLE,2021,0.1,0.1,0.1
incidence_per_1000_uninfected,BWA,SEX_BTSX,2002,15.1,17.0,13.8
incidence_per_1000_uninfected,SYC,SEX_FMLE,2010,,,
incidence_per_1000_uninfected,NGA,SEX_MLE,1993,1.6,2.0,1.4
incidence_per_1000_uninfected,TGO,SEX_FMLE,2022,0.5,0.76,0.29
incidence_per_1000_uninfected,LBR,SEX_FMLE,1993,,,
incidence_per_1000_uninfected,TZA,SEX_BTSX,1997,4.2,4.8,3.9
incidence_per_1000_uninfected,NER,SEX_FMLE,2001,0.36,0.42,0.31
incidence_per_1000_uninfected,NGA,SEX_MLE,2015,0.48,0.62,0.41
incidence_per_1000_uninfected,CAF,SEX_BTSX,2018,1.1,1.6,0.67
incidence_per_1000_uninfected,SSD,SEX_BTSX,1995,2.0,2.9,1.2
incidence_per_1000_uninfected,COM,SEX_FMLE,2006,0.1,0.1,0.01
incidence_per_1000_uninfected,CIV,SEX_MLE,2004,2.1,2.6,1.8
incidence_per_1000_uninfected,ETH,SEX_FMLE,1994,3.1,6.0,1.8
incidence_per_1000_uninfected,GAB,SEX_FMLE,2024,0.97,1.9,0.49
incidence_per_1000_uninfected,BFA,SEX_FMLE,2015,0.2,0.26,0.15
incidence_per_1000_uninfected,NAM,SEX_BTSX,2010,6.0,6.9,5.3
incidence_per_1000_uninfected,BWA,SEX_FMLE,2023,2.6,3.1,2.1
incidence_per_1000_uninfected,GNQ,SEX_FMLE,1992,,,
incidence_per_1000_uninfected,DZA,SEX_FMLE,2004,0.1,0.1,0.1
incidence_per_1000_uninfected,CMR,SEX_MLE,2011,1.5,1.8,1.3
incidence_per_1000_uninfected,RWA,SEX_BTSX,2019,0.29,0.5,0.2
incidence_per_1000_uninfected,COM,SEX_MLE,2019,0.1,0.1,0.01
incidence_per_1000_uninfected,BFA,SEX_FMLE,1995,1.5,1.9,1.2
incidence_per_1000_uninfected,NGA,SEX_FMLE,2019,0.51,0.65,0.41
incidence_per_1000_uninfected,UGA,SEX_MLE,2012,2.3,2.8,2.1
incidence_per_1000_uninfected,NAM,SEX_FMLE,2012,6.0,7.2,5.2
incidence_per_1000_uninfected,BWA,SEX_MLE,2014,4.9,5.7,4.4
incidence_per_1000_uninfected,SSD,SEX_BTSX,1998,2.0,2.8,1.4
incidence_per_1000_uninfected,TCD,SEX_BTSX,2015,0.46,0.62,0.33
incidence_per_1000_uninfected,KEN,SEX_FMLE,2005,3.5,5.5,2.2
incidence_per_1000_uninfected,BFA,SEX_MLE,2002,0.72,0.88,0.59
incidence_per_1000_uninfected,GIN,SEX_BTSX,2021,0.49,0.68,0.33
incidence_per_1000_uninfected,TZA,SEX_MLE,1998,3.4,4.1,3.0
incidence_per_1000_uninfected,DZA,SEX_MLE,2019,0.1,0.1,0.1
incidence_per_1000_uninfected,MWI,SEX_FMLE,1990,13.5,14.4,12.7
incidence_per_1000_uninfected,GNB,SEX_MLE,2005,2.3,2.9,2.0
incidence_per_1000_uninfected,UGA,SEX_MLE,2015,1.7,2.1,1.5
incidence_per_1000_uninfected,MLI,SEX_MLE,2012,0.37,0.51,0.29
incidence_per_1000_uninfected,SSD,SEX_MLE,2024,0.37,0.55,0.23
incidence_per_1000_uninfected,COG,SEX_FMLE,1998,3.5,4.1,3.1
incidence_per_1000_uninfected,SYC,SEX_BTSX,2024,,,
incidence_per_1000_uninfected,SYC,SEX_MLE,1993,,,
incidence_per_1000_uninfected,DZA,SEX_MLE,2014,0.1,0.1,0.1
incidence_per_1000_uninfected,LSO,SEX_BTSX,1997,21.9,24.8,19.0
incidence_per_1000_uninfected,NGA,SEX_FMLE,2001,1.7,1.9,1.5
incidence_per_1000_uninfected,BEN,SEX_FMLE,2019,0.2,0.3,0.13
incidence_per_1000_uninfected,LSO,SEX_FMLE,2005,18.0,20.6,16.0
incidence_per_1000_uninfected,CPV,SEX_MLE,2020,0.46,0.63,0.32
incidence_per_1000_uninfected,BFA,SEX_BTSX,2017,0.16,0.22,0.12
incidence_per_1000_uninfected,TZA,SEX_BTSX,2001,3.2,3.7,3.0
incidence_per_1000_uninfected,NAM,SEX_MLE,2016,2.5,3.3,2.1
incidence_per_1000_uninfected,GAB,SEX_MLE,2002,2.2,2.8,1.7
incidence_per_1000_uninfected,BDI,SEX_FMLE,1997,2.3,2.8,1.9
incidence_per_1000_uninfected,LBR,SEX_BTSX,2024,,,
incidence_per_1000_uninfected,ZMB,SEX_FMLE,2003,8.3,9.2,7.6
incidence_per_1000_uninfected,COM,SEX_BTSX,2016,0.1,0.1,0.01
incidence_per_1000_uninfected,SEN,SEX_BTSX,2003,0.42,0.46,0.4
incidence_per_1000_uninfected,GIN,SEX_FMLE,1991,0.71,1.0,0.33
incidence_per_1000_uninfected,MUS,SEX_BTSX,2003,,,
incidence_per_1000_uninfected,ZMB,SEX_FMLE,1995,12.3,13.7,10.9
incidence_per_1000_uninfected,ZAF,SEX_MLE,2009,6.8,8.2,5.9
incidence_per_1000_uninfected,GAB,SEX_MLE,1997,2.9,4.3,2.0
incidence_per_1000_uninfected,CMR,SEX_FMLE,2024,0.57,0.79,0.43
incidence_per_1000_uninfected,ZAF,SEX_BTSX,1993,8.4,9.4,7.6
incidence_per_1000_uninfected,DZA,SEX_MLE,2003,0.1,0.1,0.1
incidence_per_1000_uninfected,DZA,SEX_BTSX,1992,0.01,0.01,0.01
incidence_per_1000_uninfected,MDG,SEX_FMLE,1998,0.1,0.1,0.1
incidence_per_1000_uninfected,BEN,SEX_BTSX,1990,0.49,0.68,0.36
incidence_per_1000_uninfected,ZMB,SEX_BTSX,2019,3.5,4.1,3.1
incidence_per_1000_uninfected,GNB,SEX_MLE,2019,0.55,0.75,0.38
incidence_per_1000_uninfected,STP,SEX_BTSX,2018,,,
incidence_per_1000_uninfected,COD,SEX_BTSX,1995,1.6,2.0,1.2
incidence_per_1000_uninfected,SEN,SEX_MLE,2009,0.2,0.23,0.18
incidence_per_1000_uninfected,GAB,SEX_FMLE,1991,3.3,5.5,1.9
incidence_per_1000_uninfected,BEN,SEX_FMLE,2007,0.68,0.81,0.57
incidence_per_1000_uninfected,STP,SEX_FMLE,2010,,,
incidence_per_1000_uninfected,ERI,SEX_BTSX,2017,0.1,0.18,0.1
incidence_per_1000_uninfected,ERI,SEX_BTSX,1994,1.9,2.7,1.3
incidence_per_1000_uninfected,COM,SEX_MLE,1991,0.1,0.1,0.01
incidence_per_1000_uninfected,ZAF,SEX_MLE,1995,9.9,11.5,8.8
incidence_per_1000_uninfected,GNB,SEX_FMLE,1992,0.96,1.4,0.62
incidence_per_1000_uninfected,KEN,SEX_MLE,1997,5.2,8.2,3.3
incidence_per_1000_uninfected,BWA,SEX_MLE,2008,7.1,8.5,6.2
incidence_per_1000_uninfected,NAM,SEX_MLE,2015,2.8,3.6,2.4
incidence_per_1000_uninfected,SSD,SEX_BTSX,2021,0.65,0.87,0.47
incidence_per_1000_uninfected,ERI,SEX_BTSX,2000,0.99,1.3,0.75
incidence_per_1000_uninfected,LSO,SEX_MLE,2006,14.8,17.5,13.1
incidence_per_1000_uninfected,ETH,SEX_BTSX,1995,2.3,4.6,1.3
incidence_per_1000_uninfected,COG,SEX_FMLE,1993,4.3,5.5,3.6
incidence_per_1000_uninfected,COG,SEX_FMLE,2015,2.3,3.1,1.7
incidence_per_1000_uninfected,LSO,SEX_FMLE,2017,7.0,8.7,5.8
incidence_per_1000_uninfected,TGO,SEX_FMLE,1994,3.5,4.5,2.7
incidence_per_1000_uninfected,STP,SEX_BTSX,1996,,,
incidence_per_1000_uninfected,GNB,SEX_FMLE,1991,0.7,0.99,0.44
incidence_per_1000_uninfected,MDG,SEX_MLE,2022,0.33,0.48,0.22
incidence_per_1000_uninfected,SEN,SEX_FMLE,2019,0.1,0.11,0.1
incidence_per_1000_uninfected,ZMB,SEX_MLE,2015,3.9,4.5,3.6
incidence_per_1000_uninfected,NGA,SEX_FMLE,2011,0.95,1.1,0.85
incidence_per_1000_uninfected,GNQ,SEX_MLE,2021,,,
incidence_per_1000_uninfected,COM,SEX_MLE,2009,0.1,0.1,0.01
incidence_per_1000_uninfected,ETH,SEX_FMLE,2016,0.22,0.43,0.13
incidence_per_1000_uninfected,ERI,SEX_FMLE,2017,0.12,0.22,0.1
incidence_per_1000_uninfected,BFA,SEX_FMLE,2012,0.24,0.32,0.18
incidence_per_1000_uninfected,SLE,SEX_MLE,2016,0.64,0.8,0.51
incidence_per_1000_uninfected,MWI,SEX_FMLE,2018,1.7,2.1,1.5
incidence_per_1000_uninfected,NAM,SEX_MLE,2014,3.1,4.0,2.6
incidence_per_1000_uninfected,MWI,SEX_FMLE,2011,4.5,5.2,4.1
incidence_per_1000_uninfected,MDG,SEX_MLE,2004,0.14,0.2,0.1
incidence_per_1000_uninfected,TCD,SEX_BTSX,2023,0.21,0.33,0.12
incidence_per_1000_uninfected,GMB,SEX_BTSX,2005,1.5,2.0,1.2
incidence_per_1000_uninfected,GNB,SEX_FMLE,1998,5.0,6.0,4.0
incidence_per_1000_uninfected,CMR,SEX_BTSX,1998,4.9,5.6,4.3
incidence_per_1000_uninfected,LBR,SEX_FMLE,2020,,,
incidence_per_1000_uninfected,MLI,SEX_MLE,2017,0.3,0.41,0.23
incidence_per_1000_uninfected,MWI,SEX_BTSX,2016,2.2,2.6,2.0
incidence_per_1000_uninfected,ZWE,SEX_FMLE,2011,5.8,7.0,5.1
incidence_per_1000_uninfected,NAM,SEX_BTSX,2003,9.8,11.0,9.1
incidence_per_1000_uninfected,CPV,SEX_MLE,2010,0.42,0.55,0.34
incidence_per_1000_uninfected,GHA,SEX_FMLE,1994,2.8,3.4,2.4
incidence_per_1000_uninfected,ZWE,SEX_FMLE,2004,10.9,12.1,9.8
incidence_per_1000_uninfected,UGA,SEX_BTSX,1995,5.9,6.7,5.4
incidence_per_1000_uninfected,ZMB,SEX_FMLE,2001,9.0,9.9,8.2
incidence_per_1000_uninfected,STP,SEX_BTSX,2016,,,
incidence_per_1000_uninfected,KEN,SEX_MLE,2001,3.6,5.7,2.3
incidence_per_1000_uninfected,UGA,SEX_BTSX,2013,2.6,3.0,2.3
incidence_per_1000_uninfected,COG,SEX_BTSX,1991,4.4,5.8,3.6
incidence_per_1000_uninfected,UGA,SEX_BTSX,2015,2.1,2.5,1.8
incidence_per_1000_uninfected,LBR,SEX_FMLE,2011,,,
incidence_per_1000_uninfected,BEN,SEX_MLE,1993,0.96,1.3,0.77
incidence_per_1000_uninfected,SWZ,SEX_BTSX,2019,6.6,7.9,5.5
incidence_per_1000_uninfected,TZA,SEX_FMLE,2024,0.83,1.2,0.61
incidence_per_1000_uninfected,CPV,SEX_MLE,2006,0.42,0.52,0.35
incidence_per_1000_uninfected,GNB,SEX_FMLE,2003,3.6,4.3,3.1
incidence_per_1000_uninfected,GNQ,SEX_MLE,2008,,,
incidence_per_1000_uninfected,GIN,SEX_MLE,2021,0.38,0.55,0.26
incidence_per_1000_uninfected,SWZ,SEX_FMLE,1991,5.8,7.1,4.8
incidence_per_1000_uninfected,CAF,SEX_FMLE,2019,1.2,1.9,0.66
incidence_per_1000_uninfected,TZA,SEX_MLE,2005,2.3,2.7,2.1
incidence_per_1000_uninfected,BFA,SEX_MLE,2012,0.22,0.29,0.17
incidence_per_1000_uninfected,NGA,SEX_BTSX,2002,1.4,1.7,1.3
incidence_per_1000_uninfected,SYC,SEX_FMLE,1995,,,
incidence_per_1000_uninfected,MDG,SEX_FMLE,2009,0.17,0.21,0.13
incidence_per_1000_uninfected,GNB,SEX_FMLE,2001,4.6,5.6,3.9
incidence_per_1000_uninfected,MDG,SEX_MLE,2024,0.55,0.74,0.4
incidence_per_1000_uninfected,KEN,SEX_BTSX,2011,1.5,2.4,0.97
incidence_per_1000_uninfected,BFA,SEX_MLE,2001,0.79,0.98,0.64
incidence_per_1000_uninfected,CPV,SEX_FMLE,2000,0.45,0.55,0.38
incidence_per_1000_uninfected,KEN,SEX_FMLE,2001,5.0,7.9,3.2
incidence_per_1000_uninfected,GMB,SEX_MLE,2006,1.4,1.9,1.1
incidence_per_1000_uninfected,STP,SEX_BTSX,2000,,,
incidence_per_1000_uninfected,BWA,SEX_MLE,2024,1.3,1.6,1.0
incidence_per_1000_uninfected,MOZ,SEX_MLE,2021,3.1,3.9,2.6
incidence_per_1000_uninfected,LSO,SEX_MLE,1991,7.3,9.0,5.7
incidence_per_1000_uninfected,ETH,SEX_BTSX,1998,1.5,3.0,0.85
incidence_per_1000_uninfected,NER,SEX_FMLE,2018,0.1,0.1,0.1
incidence_per_1000_uninfected,MDG,SEX_MLE,2002,0.1,0.16,0.1
incidence_per_1000_uninfected,TZA,SEX_FMLE,2016,2.7,3.3,2.4
incidence_per_1000_uninfected,SYC,SEX_BTSX,2017,,,
incidence_per_1000_uninfected,ZAF,SEX_BTSX,2005,10.9,12.0,9.8
incidence_per_1000_uninfected,BWA,SEX_FMLE,1990,15.9,17.7,14.4
incidence_per_1000_uninfected,NGA,SEX_MLE,2020,0.29,0.38,0.24
incidence_per_1000_uninfected,CMR,SEX_MLE,1992,2.4,2.9,1.8
incidence_per_1000_uninfected,MLI,SEX_MLE,2015,0.34,0.45,0.26
incidence_per_1000_uninfected,BWA,SEX_BTSX,2015,5.8,6.3,5.1
incidence_per_1000_uninfected,DZA,SEX_MLE,2006,0.1,0.1,0.1
incidence_per_1000_uninfected,MRT,SEX_MLE,2017,0.1,0.1,0.1
incidence_per_1000_uninfected,CPV,SEX_FMLE,1993,0.42,0.66,0.31
incidence_per_1000_uninfected,SWZ,SEX_BTSX,2017,7.8,9.1,6.7
incidence_per_1000_uninfected,CPV,SEX_FMLE,2009,0.33,0.4,0.28
incidence_per_1000_uninfected,BDI,SEX_MLE,2011,0.35,0.48,0.25
incidence_per_1000_uninfected,SSD,SEX_BTSX,2022,0.6,0.83,0.41
incidence_per_1000_uninfected,TZA,SEX_FMLE,1995,5.4,6.1,4.8
incidence_per_1000_uninfected,TCD,SEX_BTSX,2021,0.24,0.37,0.15
incidence_per_1000_uninfected,ZMB,SEX_MLE,2014,3.9,4.6,3.5
incidence_per_1000_uninfected,UGA,SEX_BTSX,2023,0.9,1.3,0.66
incidence_per_1000_uninfected,GMB,SEX_BTSX,2013,1.0,1.4,0.72
incidence_per_1000_uninfected,GHA,SEX_BTSX,2008,1.0,1.3,0.84
incidence_per_1000_uninfected,GHA,SEX_MLE,2000,1.3,1.6,1.1
incidence_per_1000_uninfected,CPV,SEX_MLE,1996,0.51,0.68,0.41
incidence_per_1000_uninfected,GAB,SEX_BTSX,2009,2.1,2.7,1.6
incidence_per_1000_uninfected,BWA,SEX_BTSX,2003,13.8,15.5,12.4
incidence_per_1000_uninfected,LSO,SEX_FMLE,2016,8.5,10.4,7.1
incidence_per_1000_uninfected,BEN,SEX_FMLE,1991,0.79,1.0,0.61
incidence_per_1000_uninfected,COD,SEX_MLE,2022,0.2,0.31,0.12
incidence_per_1000_uninfected,SSD,SEX_MLE,2014,0.96,1.2,0.75
incidence_per_1000_uninfected,COG,SEX_FMLE,1997,3.5,4.1,3.0
incidence_per_1000_uninfected,MUS,SEX_MLE,1995,,,
incidence_per_1000_uninfected,NGA,SEX_MLE,2011,0.73,0.9,0.65
incidence_per_1000_uninfected,ZAF,SEX_FMLE,2018,5.6,6.3,4.9
incidence_per_1000_uninfected,CAF,SEX_BTSX,1991,6.6,10.0,5.1
incidence_per_1000_uninfected,MLI,SEX_BTSX,2022,0.22,0.32,0.15
incidence_per_1000_uninfected,GIN,SEX_BTSX,2008,1.0,1.3,0.87
incidence_per_1000_uninfected,ERI,SEX_MLE,1990,1.6,2.7,1.1
incidence_per_1000_uninfected,GIN,SEX_BTSX,2022,0.43,0.63,0.28
incidence_per_1000_uninfected,CMR,SEX_FMLE,2023,0.58,0.84,0.42
incidence_per_1000_uninfected,SYC,SEX_MLE,2015,,,
incidence_per_1000_uninfected,COM,SEX_MLE,2007,0.1,0.1,0.1
incidence_per_1000_uninfected,GNB,SEX_BTSX,1993,1.2,1.6,0.77
incidence_per_1000_uninfected,GAB,SEX_BTSX,1991,2.5,4.3,1.4
incidence_per_1000_uninfected,DZA,SEX_BTSX,1998,0.1,0.1,0.1
incidence_per_1000_uninfected,NGA,SEX_MLE,1998,1.6,1.9,1.4
incidence_per_1000_uninfected,DZA,SEX_FMLE,2000,0.1,0.1,0.1
incidence_per_1000_uninfected,GAB,SEX_MLE,2024,0.4,0.79,0.2
incidence_per_1000_uninfected,MRT,SEX_MLE,1992,0.36,0.53,0.25
incidence_per_1000_uninfected,BWA,SEX_MLE,1991,15.1,17.6,13.5
incidence_per_1000_uninfected,MOZ,SEX_MLE,2000,7.9,9.2,7.0
incidence_per_1000_uninfected,MUS,SEX_FMLE,2011,,,
incidence_per_1000_uninfected,MLI,SEX_BTSX,2010,0.52,0.7,0.43
incidence_per_1000_uninfected,ERI,SEX_MLE,1994,1.6,2.3,1.2
incidence_per_1000_uninfected,ETH,SEX_MLE,1992,2.9,6.2,1.5
incidence_per_1000_uninfected,COM,SEX_BTSX,2010,0.1,0.1,0.01
incidence_per_1000_uninfected,UGA,SEX_MLE,2020,0.87,1.1,0.71
incidence_per_1000_uninfected,MLI,SEX_FMLE,1992,1.7,2.3,1.3
incidence_per_1000_uninfected,COD,SEX_BTSX,2005,0.8,0.99,0.68
incidence_per_1000_uninfected,ERI,SEX_FMLE,2020,0.12,0.21,0.1
incidence_per_1000_uninfected,RWA,SEX_BTSX,2006,1.8,2.1,1.6
incidence_per_1000_uninfected,KEN,SEX_MLE,1991,8.3,13.2,5.3
incidence_per_1000_uninfected,NER,SEX_FMLE,1993,0.63,0.78,0.5
incidence_per_1000_uninfected,COD,SEX_FMLE,2021,0.32,0.48,0.21
incidence_per_1000_uninfected,LSO,SEX_MLE,2002,15.2,18.0,13.4
incidence_per_1000_uninfected,BWA,SEX_MLE,2011,6.6,7.5,5.8
incidence_per_1000_uninfected,GMB,SEX_FMLE,2009,1.4,1.9,1.1
incidence_per_1000_uninfected,CMR,SEX_MLE,2024,0.35,0.49,0.28
incidence_per_1000_uninfected,ETH,SEX_FMLE,2008,0.51,0.98,0.3
incidence_per_1000_uninfected,ETH,SEX_MLE,2015,0.12,0.27,0.1
incidence_per_1000_uninfected,CIV,SEX_BTSX,2017,0.56,0.82,0.36
incidence_per_1000_uninfected,NER,SEX_FMLE,1999,0.45,0.54,0.39
incidence_per_1000_uninfected,NGA,SEX_FMLE,2002,1.6,1.8,1.4
incidence_per_1000_uninfected,ERI,SEX_MLE,2005,0.29,0.45,0.16
incidence_per_1000_uninfected,UGA,SEX_BTSX,2020,1.2,1.5,0.97
incidence_per_1000_uninfected,MDG,SEX_BTSX,2009,0.19,0.24,0.14
incidence_per_1000_uninfected,MDG,SEX_FMLE,2005,0.13,0.18,0.1
incidence_per_1000_uninfected,MWI,SEX_MLE,2000,8.4,9.7,7.8
incidence_per_1000_uninfected,NER,SEX_BTSX,2009,0.13,0.16,0.11
incidence_per_1000_uninfected,NAM,SEX_BTSX,2012,5.1,6.1,4.5
incidence_per_1000_uninfected,MWI,SEX_MLE,2015,2.0,2.3,1.8
incidence_per_1000_uninfected,ZMB,SEX_MLE,2008,4.3,4.9,3.7
incidence_per_1000_uninfected,CIV,SEX_FMLE,2000,4.2,4.8,3.6
incidence_per_1000_uninfected,COD,SEX_BTSX,1999,1.2,1.5,0.97
incidence_per_1000_uninfected,CIV,SEX_FMLE,1990,8.1,10.7,6.0
incidence_per_1000_uninfected,CPV,SEX_FMLE,1994,0.43,0.6,0.33
incidence_per_1000_uninfected,BFA,SEX_FMLE,1993,1.9,2.5,1.6
incidence_per_1000_uninfected,CMR,SEX_BTSX,1990,1.7,2.0,1.2
incidence_per_1000_uninfected,SLE,SEX_MLE,2011,0.79,0.95,0.64
incidence_per_1000_uninfected,SSD,SEX_MLE,1995,1.8,2.6,1.1
incidence_per_1000_uninfected,MUS,SEX_MLE,2023,,,
incidence_per_1000_uninfected,SWZ,SEX_BTSX,1998,25.2,27.4,23.2
incidence_per_1000_uninfected,LSO,SEX_FMLE,2002,18.4,20.8,16.0
incidence_per_1000_uninfected,COG,SEX_MLE,2023,1.1,1.7,0.56
incidence_per_1000_uninfected,NER,SEX_MLE,2001,0.42,0.5,0.37
incidence_per_1000_uninfected,NER,SEX_BTSX,1991,0.57,0.72,0.44
incidence_per_1000_uninfected,GAB,SEX_FMLE,2014,1.9,2.7,1.3
incidence_per_1000_uninfected,MDG,SEX_BTSX,2005,0.14,0.2,0.1
incidence_per_1000_uninfected,ZMB,SEX_MLE,2001,7.1,8.0,6.4
incidence_per_1000_uninfected,MUS,SEX_BTSX,2020,,,
incidence_per_1000_uninfected,TZA,SEX_MLE,2002,2.7,3.2,2.5
incidence_per_1000_uninfected,GHA,SEX_FMLE,2009,1.2,1.4,0.97
incidence_per_1000_uninfected,RWA,SEX_FMLE,2023,0.26,0.41,0.17
incidence_per_1000_uninfected,GAB,SEX_FMLE,1990,2.7,4.6,1.4
incidence_per_1000_uninfected,GMB,SEX_MLE,2007,1.3,1.8,1.0
incidence_per_1000_uninfected,CIV,SEX_MLE,2017,0.42,0.61,0.28
incidence_per_1000_uninfected,STP,SEX_FMLE,2002,,,
incidence_per_1000_uninfected,BFA,SEX_MLE,1998,1.1,1.4,0.89
incidence_per_1000_uninfected,TZA,SEX_MLE,2009,1.8,2.2,1.7
incidence_per_1000_uninfected,NGA,SEX_MLE,2010,0.77,0.96,0.68
incidence_per_1000_uninfected,BFA,SEX_BTSX,1991,2.4,3.2,1.8
incidence_per_1000_uninfected,GMB,SEX_FMLE,1994,1.1,1.5,0.68
incidence_per_1000_uninfected,ERI,SEX_BTSX,2004,0.41,0.62,0.22
incidence_per_1000_uninfected,DZA,SEX_MLE,2013,0.1,0.1,0.1
incidence_per_1000_uninfected,COM,SEX_MLE,2003,0.1,0.1,0.01
incidence_per_1000_uninfected,STP,SEX_MLE,2015,,,
incidence_per_1000_uninfected,TCD,SEX_BTSX,2022,0.24,0.35,0.15
incidence_per_1000_uninfected,COM,SEX_FMLE,2004,0.1,0.1,0.01
incidence_per_1000_uninfected,GMB,SEX_MLE,2011,1.1,1.5,0.77
incidence_per_1000_uninfected,AGO,SEX_MLE,1995,0.79,1.0,0.59
incidence_per_1000_uninfected,BEN,SEX_BTSX,2017,0.2,0.29,0.13
incidence_per_1000_uninfected,TCD,SEX_FMLE,2023,0.25,0.4,0.14
incidence_per_1000_uninfected,COM,SEX_BTSX,2014,0.1,0.1,0.01
incidence_per_1000_uninfected,NAM,SEX_FMLE,2006,8.9,10.2,7.9
incidence_per_1000_uninfected,CMR,SEX_FMLE,2020,0.93,1.3,0.71
incidence_per_1000_uninfected,GHA,SEX_MLE,2014,0.6,0.78,0.48
incidence_per_1000_uninfected,BEN,SEX_BTSX,1995,1.5,1.8,1.2
